zzzsSt,vrsta,oe,tip,sifOe,naziv,naslov,posta,tel,splStran,popravljeno
205445,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM KOČEVJE,ROŠKA CESTA 18,1330 KOČEVJE,(01) 893 90 00,https://www.zdkocevje.si/,2021-03-10T07:49:49Z
96289,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM LITIJA,PARTIZANSKA POT 8 A,1270 LITIJA,,www.zd-litija.si,2021-03-10T07:49:47Z
95161,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM LJUBLJANA,METELKOVA ULICA 9,1000 LJUBLJANA,,https://www.zd-lj.si,2021-03-10T07:49:47Z
199126,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM LOGATEC,NOTRANJSKA CESTA 2,1370 LOGATEC,(01) 750 82 20,https://zd-logatec.si/,2021-03-10T07:49:49Z
3259412,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM MEDVODE,OSTROVRHARJEVA ULICA 6,1215 MEDVODE,,http://www.zd-medvode.si/,2021-03-10T07:50:08Z
102320,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM TRBOVLJE,RUDARSKA CESTA 12,1420 TRBOVLJE,(03) 562 41 00,https://www.zd-trbovlje.si/,2022-05-05T23:10:50Z
199021,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM VRHNIKA,CESTA 6. MAJA 11,1360 VRHNIKA,,www.zd-vrhnika.si,2021-03-10T07:49:49Z
680829,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM ZA ŠTUDENTE UNIVERZE V LJUBLJANI,AŠKERČEVA CESTA 4,1000 LJUBLJANA,,https://www.zdstudenti.si/,2021-03-10T07:49:52Z
102699,Javni,OE LJUBLJANA,Zdravstveni dom,250000,ZDRAVSTVENI DOM ZAGORJE OB SAVI CESTA ZMAGE 1,CESTA ZMAGE 1,1410 ZAGORJE OB SAVI,(03) 565 50 00,http://www.zd-zagorje.si,2021-03-10T07:49:48Z
92179,Javni,OE MARIBOR,Bolnišnica,260000,PSIHIATRIČNA BOLNIŠNICA ORMOŽ,PTUJSKA CESTA 33,2270 ORMOŽ,(02) 741 51 00,www.pb-ormoz.si,2021-03-10T07:49:46Z
92182,Javni,OE MARIBOR,Bolnišnica,260000,SPLOŠNA BOLNIŠNICA DR. JOŽETA POTRČA PTUJ,POTRČEVA CESTA 23,2250 PTUJ,(02) 749 14 00,www.sb-ptuj.si,2021-03-10T07:49:46Z
91432,Javni,OE MARIBOR,Bolnišnica,260000,UNIVERZITETNI KLINIČNI CENTER MARIBOR,LJUBLJANSKA ULICA 5,2000 MARIBOR,(02) 321 10 00,www.ukc-mb.si,2021-03-10T07:49:46Z
91510,Javni,OE MARIBOR,Lekarna,260000,JAVNI LEKARNIŠKI ZAVOD MARIBORSKE LEKARNE MARIBOR,MINAŘIKOVA ULICA 6,2000 MARIBOR,(02) 450 27 83,https://www.mb-lekarne.si/,2022-01-12T00:10:48Z
671967,Javni,OE MARIBOR,Lekarna,260000,LEKARNA ORMOŽ,PTUJSKA CESTA 25,2270 ORMOŽ,(02) 740 01 33,http://lekarnaormoz.com/,2021-03-10T07:49:52Z
92640,Javni,OE MARIBOR,Lekarna,260000,LEKARNA SLOVENSKA BISTRICA,PARTIZANSKA ULICA 1,2310 SLOVENSKA BISTRICA,(02) 843 04 45,https://lekarna-slov.bistrica.si/,2021-03-10T07:49:47Z
92196,Javni,OE MARIBOR,Lekarna,260000,LEKARNE PTUJ,TRSTENJAKOVA ULICA 9,2250 PTUJ,(02) 771 60 01,https://www.lekarne-ptuj.si/,2021-03-10T07:49:46Z
6206101,Javni,OE MARIBOR,Ostalo,260000,"NACIONALNI LABORATORIJ ZA ZDRAVJE, OKOLJE IN HRANO",PRVOMAJSKA ULICA 1,2000 MARIBOR,,www.nlzoh.si,2021-03-10T07:50:40Z
91401,Javni,OE MARIBOR,Posebni zavod,260000,CENTER ZA SLUH IN GOVOR MARIBOR,VINARSKA ULICA 6,2000 MARIBOR,02 228 53 40,https://www.csgm.si/,2021-03-10T07:49:45Z
82888,Javni,OE MARIBOR,Posebni zavod,260000,SOCIALNO VARSTVENI ZAVOD HRASTOVEC,HRASTOVEC V SLOV. GORICAH 22,2230 LENART V SLOV. GORICAH,02 729 35 10,https://www.hrastovec.org/,2021-03-10T07:49:44Z
790302,Javni,OE MARIBOR,Posebni zavod,260000,VARSTVENO DELOVNI CENTER POLŽ MARIBOR,PARK MLADIH 4,2000 MARIBOR,"02 320 86 50, 041 762 806",https://www.vdcpolz.si/,2021-03-10T07:49:54Z
84020,Javni,OE MARIBOR,Posebni zavod,260000,"ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA",DORNAVA 128,2252 DORNAVA,02 754 02 00,http://www.zavod-dornava.si/,2021-03-10T07:49:44Z
83622,Javni,OE MARIBOR,Socialni zavod,260000,DOM DANICE VOGRINEC MARIBOR,ČUFARJEVA CESTA 9,2000 MARIBOR,02 480 61 00,https://www.danica-vogrinec.si/,2021-03-10T07:49:44Z
84540,Javni,OE MARIBOR,Socialni zavod,260000,DOM DR. JOŽETA POTRČA POLJČANE,POTRČEVA ULICA 1,2319 POLJČANE,02 829 59 20,https://www.dom-poljcane.si/,2021-03-10T07:49:44Z
3793379,Javni,OE MARIBOR,Socialni zavod,260000,DOM STAREJŠIH OBČANOV TEZNO,PANONSKA ULICA 41,2000 MARIBOR,02 460 26 00,http://www.dso-tezno.si/,2021-03-10T07:50:14Z
84034,Javni,OE MARIBOR,Socialni zavod,260000,DOM UPOKOJENCEV PTUJ,VOLKMERJEVA CESTA 10,2250 PTUJ,02 780 73 00,https://www.dom-upokojencev.si/,2021-03-10T07:49:44Z
90255,Javni,OE MARIBOR,Zdravstveni dom,260000,ZDRAVSTVENI DOM DR. ADOLFA DROLCA MARIBOR,ULICA TALCEV 9,2000 MARIBOR,02 22 86 200,www.zd-mb.si,2021-03-10T07:49:45Z
130345,Javni,OE MARIBOR,Zdravstveni dom,260000,ZDRAVSTVENI DOM LENART,MAISTROVA ULICA 22,2230 LENART V SLOV. GORICAH,02 729 18 12,www.zd-lenart.si,2021-03-10T07:49:48Z
92120,Javni,OE MARIBOR,Zdravstveni dom,260000,ZDRAVSTVENI DOM ORMOŽ,ULICA DR. HROVATA 4,2270 ORMOŽ,02 741 09 00,http://www.zd-ormoz.si/,2021-03-10T07:49:46Z
490314,Javni,OE MARIBOR,Zdravstveni dom,260000,ZDRAVSTVENI DOM PTUJ,POTRČEVA CESTA 19 A,2250 PTUJ,02/787-15-00,www.zd-ptuj.si,2021-03-10T07:49:51Z
146418,Javni,OE MARIBOR,Zdravstveni dom,260000,ZDRAVSTVENI DOM SLOVENSKA BISTRICA,PARTIZANSKA ULICA 30,2310 SLOVENSKA BISTRICA,(02) 843 27 00,www.zd-sb.si,2021-03-10T07:49:48Z
217823,Javni,OE MURSKA SOBOTA,Bolnišnica,270000,SPLOŠNA BOLNIŠNICA MURSKA SOBOTA,ULICA DR. VRBNJAKA 6,9000 MURSKA SOBOTA,02 512 31 09,https://www.sb-ms.si/,2021-03-10T07:49:49Z
91659,Javni,OE MURSKA SOBOTA,Lekarna,270000,POMURSKE LEKARNE MURSKA SOBOTA,KOCLJEVA ULICA 2,9000 MURSKA SOBOTA,,https://www.pomurske-lekarne.si/,2021-03-10T07:49:46Z
85961,Javni,OE MURSKA SOBOTA,Posebni zavod,270000,DOM LUKAVCI,LUKAVCI 9,9242 KRIŽEVCI PRI LJUTOMERU,,www.lukavci .si,2021-03-10T07:49:45Z
3281924,Javni,OE MURSKA SOBOTA,Posebni zavod,270000,VARSTVENO DELOVNI CENTER MURSKA SOBOTA,TRSTENJAKOVA ULICA 69,9000 MURSKA SOBOTA,02 522 36 42,www.vdcms.si,2021-03-10T07:50:09Z
828005,Javni,OE MURSKA SOBOTA,Socialni zavod,270000,DOM STAREJŠIH LENDAVA IDOESEBB POLGAROK OTTHONA LENDVA,SLOMŠKOVO NASELJE 7,9220 LENDAVA - LENDVA,,www.dslendava.si,2021-03-10T07:49:55Z
3556588,Javni,OE MURSKA SOBOTA,Socialni zavod,270000,DOM STAREJŠIH OBČANOV LJUTOMER,CESTA I. SLOVENSKEGA TABORA 5,9240 LJUTOMER,,www.dso-ljutomer.eu,2021-03-15T00:11:19Z
83926,Javni,OE MURSKA SOBOTA,Socialni zavod,270000,DOM STAREJŠIH RAKIČAN,ULICA DR. VRBNJAKA 1,9000 MURSKA SOBOTA,02 530 49 17,http://www.ds-rakican.com/,2021-03-15T00:11:13Z
821132,Javni,OE MURSKA SOBOTA,Zdravstveni dom,270000,ZDRAVSTVENI DOM GORNJA RADGONA,PARTIZANSKA CESTA 40,9250 GORNJA RADGONA,,https://www.zd-gr.si/,2021-03-10T07:49:55Z
772419,Javni,OE MURSKA SOBOTA,Zdravstveni dom,270000,ZDRAVSTVENI DOM LENDAVA - EGESZSEGHAZ LENDVA,KIDRIČEVA ULICA 34,9220 LENDAVA - LENDVA,,https://www.zd-lendava.si,2021-03-10T07:49:54Z
786482,Javni,OE MURSKA SOBOTA,Zdravstveni dom,270000,ZDRAVSTVENI DOM LJUTOMER,CESTA I. SLOVENSKEGA TABORA 2,9240 LJUTOMER,02 585 14 00,www.zd-lju.si,2021-03-10T07:49:54Z
772405,Javni,OE MURSKA SOBOTA,Zdravstveni dom,270000,ZDRAVSTVENI DOM MURSKA SOBOTA,GRAJSKA ULICA 24,9000 MURSKA SOBOTA,,www.zd-ms.si,2021-03-10T07:49:54Z
93984,Javni,OE NOVA GORICA,Bolnišnica,280000,SPLOŠNA BOLNIŠNICA DR. FRANCA DERGANCA NOVA GORICA,ULICA PADLIH BORCEV 13 A,5290 ŠEMPETER PRI GORICI,,http://www.bolnisnica-go.si/,2021-03-10T07:49:47Z
91719,Javni,OE NOVA GORICA,Lekarna,280000,GORIŠKA LEKARNA NOVA GORICA,REJČEVA ULICA 2,5000 NOVA GORICA,,https://www.goriskalekarna.si/,2021-03-10T07:49:46Z
88999,Javni,OE NOVA GORICA,Lekarna,280000,LEKARNA AJDOVŠČINA,TOVARNIŠKA CESTA 3 E,5270 AJDOVŠČINA,,https://lekarna-ajdovscina.si/,2021-03-10T07:49:45Z
82277,Javni,OE NOVA GORICA,Posebni zavod,280000,"CENTER ZA IZOBRAŽEVANJE, REHABILITACIJO IN USPOSABLJANJE VIPAVA",VOJKOVA ULICA 33,5271 VIPAVA,,www.cirius-vipava.si,2021-03-10T07:49:44Z
4251448,Javni,OE NOVA GORICA,Posebni zavod,280000,VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,GRADIŠKA CESTA 7,5271 VIPAVA,,vdcajvi.si,2021-03-10T07:50:25Z
4190943,Javni,OE NOVA GORICA,Posebni zavod,280000,VARSTVENO DELOVNI CENTER NOVA GORICA,SEDEJEVA ULICA 10,5000 NOVA GORICA,,https://www.vdcng.si/,2021-10-26T23:11:04Z
3634701,Javni,OE NOVA GORICA,Posebni zavod,280000,VARSTVENO DELOVNI CENTER TOLMIN,RUTARJEVA ULICA 18,5220 TOLMIN,,www.vdc-tolmin.si,2021-03-10T07:50:12Z
248311,Javni,OE NOVA GORICA,Socialni zavod,280000,DOM STAREJŠIH OBČANOV AJDOVŠČINA,ULICA MILANA KLEMENČIČA 1,5270 AJDOVŠČINA,,https://www.dso-ajdovscina.si,2021-03-10T07:49:49Z
83930,Javni,OE NOVA GORICA,Socialni zavod,280000,DOM UPOKOJENCEV GRADIŠČE,GRADIŠČE NAD PRVAČINO 4,5294 DORNBERK,,https://www.domgradisce.si,2021-03-10T07:49:44Z
96596,Javni,OE NOVA GORICA,Socialni zavod,280000,DOM UPOKOJENCEV NOVA GORICA,GREGORČIČEVA ULICA 16,5000 NOVA GORICA,,https://www.dung.si,2021-03-10T07:49:47Z
84861,Javni,OE NOVA GORICA,Socialni zavod,280000,DOM UPOKOJENCEV PODBRDO,PODBRDO 33,5243 PODBRDO,,www.dompodbrdo.si,2021-03-10T07:49:44Z
141992,Javni,OE NOVA GORICA,Zdravstveni dom,280000,ZDRAVSTVENI DOM AJDOVŠČINA,TOVARNIŠKA CESTA 3,5270 AJDOVŠČINA,,https://www.zd-ajdovscina.si/,2021-03-10T07:49:48Z
141819,Javni,OE NOVA GORICA,Zdravstveni dom,280000,ZDRAVSTVENI DOM OSNOVNO VARSTVO NOVA GORICA,REJČEVA ULICA 4,5000 NOVA GORICA,,www.zd-go.si,2021-03-10T07:49:48Z
141900,Javni,OE NOVA GORICA,Zdravstveni dom,280000,ZDRAVSTVENI DOM TOLMIN,PREŠERNOVA ULICA 6 A,5220 TOLMIN,,https://www.zd-tolmin.si,2021-03-10T07:49:48Z
142070,Javni,OE NOVA GORICA,Zdravstveni dom,280000,ZDRAVSTVENI DOM ZOBOZDRAVSTVENO VARSTVO NOVA GORICA,ULICA GRADNIKOVE BRIGADE 7,5000 NOVA GORICA,,https://www.zdzv-ng.si/,2021-03-10T07:49:48Z
92103,Javni,OE NOVO MESTO,Bolnišnica,290000,SPLOŠNA BOLNIŠNICA NOVO MESTO,ŠMIHELSKA CESTA 1,8000 NOVO MESTO,073 916 100,www.sb-nm.si,2021-10-25T23:10:51Z
218999,Javni,OE NOVO MESTO,Lekarna,290000,DOLENJSKE LEKARNE NOVO MESTO P.O.,KANDIJSKA CESTA 1,8000 NOVO MESTO,073 932 918,www.dolenjske-lekarne.si,2021-04-20T23:11:13Z
3265968,Javni,OE NOVO MESTO,Posebni zavod,290000,VARSTVENO DELOVNI CENTER NOVO MESTO,ŠMIHEL 3,8000 NOVO MESTO,073 933 246,www.vdc-nm.si,2022-04-20T23:10:55Z
3636915,Javni,OE NOVO MESTO,Posebni zavod,290000,VARSTVENO DELOVNI CENTER ČRNOMELJ,MAJER 7,8340 ČRNOMELJ,07 356 91 30,www.vdc-crnomelj.si,2021-03-10T07:50:12Z
83912,Javni,OE NOVO MESTO,Socialni zavod,290000,DOM STAREJŠIH OBČANOV METLIKA,MESTNI TRG 16,8330 METLIKA,07 306 31 40,www.dso-metlika.si,2021-03-10T07:49:44Z
207875,Javni,OE NOVO MESTO,Socialni zavod,290000,DOM STAREJŠIH OBČANOV NOVO MESTO,ŠMIHEL 1,8000 NOVO MESTO,073 719 911,www.dso-novomesto.com,2021-04-08T23:11:34Z
3130245,Javni,OE NOVO MESTO,Socialni zavod,290000,DOM STAREJŠIH OBČANOV TREBNJE,STARI TRG 63,8210 TREBNJE,07 346 21 00,www.dso-trebnje.si,2021-03-10T07:50:04Z
273941,Javni,OE NOVO MESTO,Socialni zavod,290000,DOM STAREJŠIH OBČANOV ČRNOMELJ,ULICA 21. OKTOBRA 19 C,8340 ČRNOMELJ,07 305 62 60,www.domcrnomelj.si,2021-03-10T07:49:50Z
91813,Javni,OE NOVO MESTO,Zdravstveni dom,290000,ZDRAVSTVENI DOM METLIKA,CESTA BRATSTVA IN ENOTNOSTI 71,8330 METLIKA,07 369 14 00,www.zd-metlika.si,2021-03-10T07:49:46Z
91918,Javni,OE NOVO MESTO,Zdravstveni dom,290000,ZDRAVSTVENI DOM NOVO MESTO,KANDIJSKA CESTA 4,8000 NOVO MESTO,07 391 67 00,www.zd-nm.si,2021-03-10T07:49:46Z
91784,Javni,OE NOVO MESTO,Zdravstveni dom,290000,ZDRAVSTVENI DOM TREBNJE,GOLIEV TRG 3,8210 TREBNJE,073 481 740,www.zd-tr.si,2022-03-04T00:11:02Z
91830,Javni,OE NOVO MESTO,Zdravstveni dom,290000,ZDRAVSTVENI DOM ČRNOMELJ,DELAVSKA POT 4,8340 ČRNOMELJ,07 306 17 00,www.zd-crnomelj.si,2021-03-10T07:49:46Z
789535,Javni,OE RAVNE NA KOROŠKEM,Bolnišnica,300000,BOLNIŠNICA TOPOLŠICA,TOPOLŠICA 64,3326 TOPOLŠICA,03 898 77 00,www.boltop.si,2021-03-10T07:49:54Z
92637,Javni,OE RAVNE NA KOROŠKEM,Bolnišnica,300000,SPLOŠNA BOLNIŠNICA SLOVENJ GRADEC,GOSPOSVETSKA CESTA 1,2380 SLOVENJ GRADEC,02 882 34 00,https://www.sb-sg.si/,2021-03-10T07:49:47Z
94061,Javni,OE RAVNE NA KOROŠKEM,Lekarna,300000,KOROŠKA LEKARNA,OB SUHI 9,2390 RAVNE NA KOROŠKEM,(02) 875 07 00,http://koroskalekarna.si,2021-03-10T07:49:47Z
576157,Javni,OE RAVNE NA KOROŠKEM,Lekarna,300000,LEKARNA MOZIRJE,HRIBERNIKOVA ULICA 4,3330 MOZIRJE,(03) 839 27 00,www.lekarna-mozirje.si,2021-03-10T07:49:51Z
789322,Javni,OE RAVNE NA KOROŠKEM,Lekarna,300000,LEKARNA VELENJE,VODNIKOVA CESTA 1,3320 VELENJE,(03) 898 18 80,www.lekarna-velenje.si,2021-03-10T07:49:54Z
94303,Javni,OE RAVNE NA KOROŠKEM,Posebni zavod,300000,"CENTER ZA USPOSABLJANJE, DELO IN VARSTVO ČRNA NA KOROŠKEM",CENTER 144,2393 ČRNA NA KOROŠKEM,(02) 870 40 00,www.cudvcrna.si,2021-03-10T07:49:47Z
3844963,Javni,OE RAVNE NA KOROŠKEM,Posebni zavod,300000,VARSTVENO DELOVNI CENTER SAVINJSKO-ŠALEŠKA,KIDRIČEVA CESTA 19 A,3320 VELENJE,064 141 285,https://www.vdcsasa.si/,2022-03-25T00:11:24Z
3559888,Javni,OE RAVNE NA KOROŠKEM,Socialni zavod,300000,DOM STAREJŠIH NA FARI,NA FARI 50,2391 PREVALJE,(02) 824 09 20,www.ds-nafari.si,2021-03-10T07:50:11Z
96716,Javni,OE RAVNE NA KOROŠKEM,Socialni zavod,300000,DOM ZA VARSTVO ODRASLIH VELENJE,KIDRIČEVA CESTA 23,3320 VELENJE,(03) 898 84 01,www.domvelenje.si,2021-03-10T07:49:47Z
82250,Javni,OE RAVNE NA KOROŠKEM,Socialni zavod,300000,KOROŠKI DOM STAROSTNIKOV,ČRNEČE 146,2370 DRAVOGRAD,(02) 872 33 50,www.kds-dravograd.si,2021-03-10T07:49:44Z
92260,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENI DOM DRAVOGRAD,TRG 4. JULIJA 4,2370 DRAVOGRAD,(02) 872 34 00,www.zd-dravograd.si,2021-03-10T07:49:46Z
92290,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENI DOM RADLJE OB DRAVI,MARIBORSKA CESTA 37,2360 RADLJE OB DRAVI,02 877 08 01,www.zd-radlje.si,2021-03-10T07:49:46Z
92407,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENI DOM RAVNE NA KOROŠKEM,OB SUHI 11,2390 RAVNE NA KOROŠKEM,(02) 870 52 00,www.zd-ravne.si,2021-03-10T07:49:46Z
92501,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENI DOM SLOVENJ GRADEC,PARTIZANSKA POT 16,2380 SLOVENJ GRADEC,(02) 885 79 40,www.zd-sg.si,2021-03-10T07:49:46Z
789398,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENI DOM VELENJE,VODNIKOVA CESTA 1,3320 VELENJE,03 899 54 00,www.zd-velenje.si,2021-03-10T07:49:54Z
92550,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZDRAVSTVENO REŠEVALNI CENTER KOROŠKE,OB SUHI 11 A,2390 RAVNE NA KOROŠKEM,(02) 870 53 00,www.zrck.si,2021-03-10T07:49:46Z
223507,Javni,OE RAVNE NA KOROŠKEM,Zdravstveni dom,300000,ZGORNJESAVINJSKI ZDRAVSTVENI DOM NAZARJE,ZADREČKA CESTA 14,3331 NAZARJE,(03) 839 24 83,www.zd-mozirje.si,2022-02-15T00:11:04Z
3122512,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,AL MAHDAWI FUAD - SPECIALIST SPLOŠNE MEDICINE,CELJSKA CESTA 7,3250 ROGAŠKA SLATINA,(03) 819 21 80,https://www.zdravniki-zobozdravniki.net/clan/Fuad-AL-MAHDAWI-1265/,2021-03-16T00:11:01Z
4350649,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"AMBULANTA SPLOŠNE MEDICINE JURE BIĆANIĆ, DR. MED., SPEC. SPL. MED.",KOVAŠKA CESTA 22,3214 ZREČE,03 752 13 40,https://www.zdravniki-zobozdravniki.net/clan/Jure-BICANIC-1016/,2021-03-10T07:50:28Z
4029448,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"DIAGNOSTIČNI CENTER ŠENTJUR, ZDRAVSTVENE IN DRUGE STORITVE, TRGOVINA IN INŽENIRING, D.O.O.",ULICA DUŠANA KVEDRA 27,3230 ŠENTJUR,(03) 746 25 50,http://www.dc-sentjur.com/sl/,2021-03-16T00:11:04Z
4226082,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,DISPANZER ZA ZDRAVSTVENO VARSTVO OTROK IN MLADOSTNIKOV D.O.O.,PREŠERNOVA ULICA 6,3310 ŽALEC,(03) 713 43 14,https://www.dom-zalec.si/index.php/2014-05-13-19-05-45,2021-03-16T00:11:05Z
6369009,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"DOKTOR M, ZDRAVSTVENE STORITVE D.O.O.",SPODNJE NEGONJE 16 C,3250 ROGAŠKA SLATINA,,www.doktor-m.si,2021-03-10T07:50:41Z
6381897,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"DRUŽINSKA MEDICINA BILIĆ, MEDICINSKE STORITVE, D.O.O.",PILŠTANJ 20,3261 LESIČNO,,www.zdravniki-zobozdravniki.net/clan/Brankica-BILIC-PETROVIC-783/,2021-03-10T07:50:41Z
6381804,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"DRUŽINSKA MEDICINA BOŽIČEK, ZDRAVSTVENE STORITVE D.O.O.",BISTRICA OB SOTLI 61,3256 BISTRICA OB SOTLI,,http://medicinabozicek.spisarna.si/,2021-03-10T07:50:41Z
6374025,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"DRUŽINSKA MEDICINA LONČAR, ZDRAVSTVENE STORITVE, D.O.O.",LASTINE 17,3250 ROGAŠKA SLATINA,03 812 16 30," www.zdravniki-zobozdravniki.net-Anica Lončar, dr.med.",2021-03-10T07:50:41Z
7489908,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"KA GROUP, POSREDNIŠTVO IN STORITVE D.O.O.",LJUBLJANSKA CESTA 16,3000 CELJE,,https://www.zdravniki-zobozdravniki.net/clan/Rodolfo-Emilio-POTOCNIK-1573/,2021-07-11T23:11:03Z
4221648,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"MEDIKMIKO, STORITVE IN SVETOVANJE D.O.O.",ZADOBROVA 49 B,3211 ŠKOFJA VAS,03 543 42 31,www.medikmiko.si,2021-03-10T07:50:22Z
4191861,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"PACIENT MEDICINSKI CENTER ZREČE, PODJETJE ZA ZDRAVSTVENE STORITVE, D.O.O.",DOBROVELJSKA CESTA 1,3214 ZREČE,03 757 65 50,http://laramed.si/,2021-12-29T00:11:40Z
3136373,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,POLIMAC DUŠAN - ZASEBNA ZDRAVNIŠKA ORDINACIJA,ULICA BRATOV VOŠNJAKOV 12,3000 CELJE,(03) 490 49 00,http://poli.kozel.be/about-us/,2021-03-16T00:11:01Z
3097170,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,PRAZNIK IGOR - ZASEBNA ZDRAVNIŠKA ORDINACIJA,CELJSKA CESTA 24 B,3212 VOJNIK,(03) 577 35 04,https://www.zdravniki-zobozdravniki.net/clan/Igor-PRAZNIK-502/,2021-03-16T00:11:00Z
3122236,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,UNUK- KLANČNIK IRENA - ZASEBNA ORDINACIJA,MESTNI TRG 17,3210 SLOVENSKE KONJICE,03 759 31 70,https://www.zdravniki-zobozdravniki.net/clan/Irena-UNUK-KLANCNIK-18/,2021-03-16T00:11:01Z
6360638,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"VOMED, ZDRAVSTVENE STORITVE, D.O.O.",OB PROGI 3,3250 ROGAŠKA SLATINA,03 819 29 21,www.vomed.si,2021-03-16T00:11:09Z
7881476,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA AMBULANTA KLEMEN POZNIČ, DR.MED., SPEC.DRUŽ.MED.",POT V ŠENEK 7,3313 POLZELA,041 434 130,https://www.zdravniki-zobozdravniki.net/clan/Klemen-POZNIC-1560/,2021-03-10T07:50:45Z
6100177,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA AMBULANTA POLONA SAGADIN, DR. MED., SPEC. DRUŽINSKE MEDICINE",GLAVNI TRG 15,3313 POLZELA,041 719 000,www.zdravniki-zobozdravniki.net/clan/Polona-SAGADIN-1316/,2022-04-05T23:11:40Z
4108510,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE MARTINA HROVAT, DR.MED.SPEC.SPL.MED.",GLAVNI TRG 15,3313 POLZELA,03 705 08 02,https://www.zdravniki-zobozdravniki.net/clan/Martina-HROVAT-843/,2021-03-10T07:50:19Z
4104860,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA AMBULANTA SPLOŠNE MEDICINE SLAVKO JERNEJŠEK, DR.MED., SPECIALIST SPLOŠNE MEDICINE",GLAVNI TRG 15,3313 POLZELA,03 705 08 08,https://www.zdravniki-zobozdravniki.net/clan/Slavko-JERNEJSEK-849/,2021-03-16T00:11:04Z
4342168,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,ZASEBNA AMBULANTA TATJANA TISOVIC RUS DR. MED.,KOVAŠKA CESTA 22,3214 ZREČE,03 752 13 20,https://www.zdravniki-zobozdravniki.net/clan/Tatjana-TISOVIC-RUS-1019/,2021-03-10T07:50:26Z
5801252,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,ZASEBNA ORDINACIJA DR. JADEK D.O.O.,CANKARJEVA ULICA 6,3000 CELJE,(03) 492 47 00,www.jadek.si,2021-03-16T00:11:08Z
4220901,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA PEDIATRIČNA AMBULANTA DAMIR DABRANIN, DR.MED., SPECIALIST PEDIATER",MESTNI TRG 17,3210 SLOVENSKE KONJICE,(03) 759 06 95,http://www.zpa.si/kontakt.php,2021-03-16T00:11:04Z
4343331,Zasebni,OE CELJE,"Družinski, otroški in šolski zdravnik",210000,"ZASEBNA SPLOŠNA AMBULANTA - SABINA REZAR, DR.MED.",ŠMARTNO OB PAKI 146 B,3327 ŠMARTNO OB PAKI,(03) 705 09 21,https://www.zdravniki-zobozdravniki.net/clan/Sabina-REZAR-1270/,2021-03-16T00:11:05Z
